area;ciudad;conglomerado;panelm;vivienda;hogar;p01;sexo;edad;p04;p05a;p05b;p06;p07;p08;p09;niveleducativo;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p24;p25;p26;p27;p28;p29;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;factorexpancion;nnivins;ingrlaboral;ingpc;condicionlaboral;codicion_empleo;desempleo;secemp;grupo1;sectoreconomico;prov;dominio;pobreza;epobreza;upm;id_vivienda;id_hogar;id_persona;periodo;mes
1;50250;50250;67;6;1;1;1;63;1;1;10;2;2;;11;6;6;;;;6;2;120750;1;2;12;2;;;;;;;;;;11;;11; ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;1;80;1;350;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;200,6987853;4;;430;9;;;;;;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202509;9
1;50250;50250;67;7;1;1;2;30;1;10;10;6;2;;3;5;7;1;;;6;1;;1;1;;;;14;6;;2;1;30;1;4;;;; ;;;;;4921;5112;2;;3;1;2;2;2;2;2;2;2;2;2;2;3;3;1;2;2;1;1;42;;;;;;;;;;;;5;;;;;200;0;1;50;;; ;2;;2;;1;30;2;;1;74;2; ;;;;;;;;;;;;;;1;513;204,4768616;3;250;120;2;1;;1;5;8;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;7;1;1;2;30;1;10;10;2;2;;3;5;7;1;;;6;1;;1;2;12;1;6;36;2;;3;1;20;1;4;;;; ;;;;;4921;5112;2;;2;1;2;1;2;2;2;2;2;2;2;2;3;3;1;2;3;1;1;36;;;;;;;;;;;;5;;;;;120;0;1;66;;; ;2;;2;;2;;2;;1;74;2; ;;;;;;;;;;;;;;1;513;200,6987853;3;186;88,66666667;2;1;;1;5;8;5;6;1;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202509;9
1;50250;50250;67;7;2;1;1;59;1;10;10;2;2;;3;4;6;1;;;6;2;50252;1;1;;;;24;3;;2;1;32;4;4;;;; ;;;;;220;6210;4;;6;1;2;2;2;2;2;2;2;2;2;2;38;11;1;2;3;2;1;24;;;;;;;;;;;;5;;;;;280;0;1;30;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;204,4768616;3;310;206;2;1;;2;6;1;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;7;2;2;2;26;3;10;10;6;2;;3;7;2;;;;6;1;;1;1;;;;36;2;;3;1;10;1;4;;;; ;;;;;4921;5112;2;;3;1;2;2;2;2;2;2;2;2;2;2;4;3;1;3;2;1;1;36;;;;;;;;;;;;5;;;;;200;0;1;50;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;513;204,4768616;4;250;206;2;1;;1;5;8;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;7;2;1;1;59;1;10;10;2;2;;11;4;6;1;;;6;1;;1;1;;;;16;2;;2;1;40;1;4;;;; ;;;;;220;6210;4;;6;2;2;2;2;2;2;2;2;2;2;2;35;11;1;7;3;2;1;16;;;;;;;;;;;;5;;;;;160;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;200,6987853;3;160;135,3333333;2;1;;2;6;1;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202509;9
1;50250;50250;67;7;2;2;2;27;3;10;10;6;2;;11;7;2;;;;6;1;;1;2;12;1;6;33;2;;2;1;20;3;4;;;; ;;;;;4921;5112;2;;2;1;2;2;2;2;2;2;2;2;2;2;3;3;1;2;3;1;1;33;;;;;;;;;;;;5;;;;;150;0;1;38;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;513;200,6987853;4;188;135,3333333;2;1;;1;5;8;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202509;9
1;50250;50250;67;8;1;1;1;57;1;10;10;2;2;;3;4;6;1;;;6;2;120750;3;1;;;;16;6;;4;;;;;;;; ;;;;;122;6112;2;;3;2;2;2;2;2;2;2;2;2;2;2;15;1;1;20;2;1;1;16;;;;;;;;;;;;5;;;;;50;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;204,4768616;3;50;123,2;4;1;;1;6;1;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;8;1;2;2;23;3;10;10;6;1;1;;9;2;;2;;6;1;;3;1;;;;49;;1;4;;;;;;;; ;;;;;4752;5230;2;;2;2;2;2;2;1;2;2;2;2;2;2;5;1;1;10;1;1;1;49;;;;;;;;;;;;5;;;;;240;0;1;3;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;513;204,4768616;5;243;123,2;4;1;;1;5;7;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;8;1;3;2;21;3;10;10;6;1;1;;9;2;;2;;6;1;;3;2;12;2;;;;;;;;;;9;20;; ;;1;5;52;5610;5131;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;1;55;2; ;2;1;1;1;1;2;2;2;2;2;2;2;2;1;513;204,4768616;5;;123,2;7;;1;;;;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;8;1;4;2;20;3;10;10;6;2;;5;7;3;;;;6;1;;3;1;;;;84;;1;4;;;;;;;; ;;;;;5320;8321;6;2;;;;;;;;;;;;;1;8;1;1;3;2;1;84;;;;;;;;;;;;5;300;2;;90;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;204,4768616;4;210;123,2;4;1;;2;8;8;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202506;6
1;50250;50250;67;8;1;1;1;23;1;10;10;5;2;;3;7;3;;;;6;1;;1;1;;;;30;2;;3;1;30;1;4;;;; ;;;;;122;9211;2;;3;1;2;1;2;2;2;2;2;2;2;2;6;1;2;;;;1;30;;;;;;;;;;;;5;;;;;270;0;1;36;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;200,6987853;4;306;194;2;1;;1;9;1;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202509;9
1;50250;50250;67;8;1;2;2;25;2;10;10;5;2;;3;7;3;;;;6;2;80450;1;1;;;;30;2;;2;1;30;1;4;;;; ;;;;;122;9211;2;;3;1;2;1;2;2;2;2;2;2;2;2;0;1;2;;;;1;30;;;;;;;;;;;;5;;;;;240;0;1;36;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;200,6987853;4;276;194;2;1;;1;9;1;5;6;0;0;50250004402;5,025E+17;5,025E+18;5,025E+20;202509;9
1;50250;50250;68;1;1;1;1;75;1;1;10;1;2;;1;4;6;1;;;6;2;20150;2;1;;;;40;;1;4;;;;;;;; ;;;;;3600;9623;1;;3;2;2;2;1;1;1;2;2;2;1;1;18;1;2;;;;1;40;;;;;;;;;;;;1;;;;;500;50;1;5;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;555;175;1;1;;1;9;5;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;1;1;2;2;64;2;10;10;1;2;;1;1;;2;;;6;2;20150;2;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;1;55;2; ;;;;;;;;;;;;;;1;513;30,64887875;1;;175;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;1;1;3;1;44;3;10;10;6;2;;7;1;;2;;;6;2;20450;2;2;12;2;;;;;;;;;;11;;11; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;1;;175;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;1;1;4;1;37;3;10;10;2;2;;3;4;6;1;;;6;2;20450;2;1;;;;40;;1;4;;;;;;;; ;;;;;4330;7131;2;;2;2;2;2;2;2;2;2;2;2;2;2;5;8;1;3;3;2;1;40;;;;;;;;;;;;5;;;;;600;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;600;175;1;1;;2;7;6;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;1;1;5;2;16;5;10;10;6;1;2;;7;1;;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;5;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;;175;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;1;1;1;1;75;1;1;10;1;2;;1;4;6;1;;;6;2;20150;2;1;;;;40;;1;4;;;;;;;; ;;;;;3600;7126;1;;1;2;2;2;1;1;1;2;2;2;1;1;25;1;2;;;;1;40;;;;;;;;;;;;1;;;;;500;50;1;5;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;3;555;150;1;1;;1;7;5;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;1;1;2;2;64;2;10;10;1;2;;1;1;;2;;;7;2;20150;2;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;1;;150;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;1;1;3;1;42;3;10;10;6;2;;7;1;;2;;;6;2;20450;2;2;12;2;;;;;;;;;;11;;11; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;1;;150;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;1;1;4;1;36;3;10;10;2;2;;3;4;6;1;;;6;2;20450;2;1;;;;40;;1;4;;;;;;;; ;;;;;4330;7131;2;;3;2;2;2;2;2;2;2;2;2;2;2;4;8;1;4;3;2;1;40;;;;;;;;;;;;5;;;;;480;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;3;480;150;1;1;;2;7;6;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;1;1;5;2;16;5;10;10;6;1;2;;7;1;;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;5;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;150;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;2;1;1;2;40;1;1;10;3;2;;2;9;5;;1;30610401;6;1;;1;1;;;;40;;1;4;;;;;;;; ;;;;;8530;2310;1;;3;2;2;2;1;2;1;2;2;2;1;1;12;1;2;;;;1;40;;;;;;;;;;;;1;;;;;1200;400;2;;;; ;2;;1;200;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;5;1600;480;1;1;;1;2;16;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;2;1;2;2;22;3;10;10;6;1;1;;9;2;;2;;6;2;50458;1;1;;;;16;7;;4;;;;;;;; ;;;;;4922;8321;2;;3;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2;3;1;1;16;;;;;;;;;;;;5;;;;;120;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;5;120;480;4;1;;1;8;8;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;2;1;3;2;15;3;1;10;6;1;1;;5;10;1;;;6;1;;1;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;;480;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;2;1;1;2;39;1;1;10;3;2;;2;10;2;;1;50610401;6;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;8530;2310;1;;3;2;2;2;1;2;1;2;2;2;1;1;10;1;2;;;;1;40;;;;;;;;;;;;1;;;;;800;240;2;;;; ;2;;1;200;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;5;1040;370;1;1;;1;2;16;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;2;1;2;2;21;3;10;10;6;1;1;;9;2;;2;;6;1;;2;1;;;;20;7;;4;;;;;;;; ;;;;;4922;8321;6;2;;;;;;;;;;;;;2;3;1;1;3;2;1;20;;;;;;;;;;;;5;480;2;;240;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;5;240;370;4;1;;2;8;8;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;2;1;3;2;15;3;1;10;6;1;1;;5;10;1;;;6;1;;2;2;12;2;;;;;;;;;;11;;10; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;3;;370;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;3;1;1;2;58;1;10;10;2;2;;3;1;;2;;;6;2;130750;4;1;;;;50;;1;4;;;;;;;; ;;;;;4711;5221;6;2;;;;;;;;;;;;;26;9;1;1;3;2;1;50;;;;;;;;;;;;5;350;1;50;200;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;1;200;430;4;1;;2;5;7;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;3;1;2;2;30;3;10;10;6;2;;3;7;3;;;;6;1;;4;1;;;;44;;1;4;;;;;;;; ;;;;;1410;7531;2;;2;1;2;2;2;2;2;2;2;2;2;2;5;1;1;3;3;1;1;44;;;;;;;;;;;;5;;;;;480;0;1;60;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;540;430;1;1;;1;7;3;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;3;1;3;1;27;3;10;10;6;2;;3;5;7;1;;;6;1;;4;1;;;;44;;1;4;;;;;;;; ;;;;;113;6111;4;;6;1;2;2;2;2;2;2;2;2;2;2;10;11;1;5;3;2;1;44;;;;;;;;;;;;5;;;;;360;0;1;50;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;410;430;4;1;;2;6;1;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;3;1;4;1;26;3;1;10;6;2;;3;7;2;;;;6;1;;4;1;;;;40;;1;4;;;;;;;; ;;;;;115;6111;2;;3;1;2;2;1;2;1;2;2;2;1;1;5;11;2;;;;1;40;;;;;;;;;;;;1;;;;;480;40;1;50;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;570;430;1;1;;1;6;1;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;3;1;1;2;56;1;10;10;2;2;;3;4;6;1;;;6;2;130750;1;1;;;;40;;1;4;;;;;;;; ;;;;;4781;5211;6;2;;;;;;;;;;;;;6;4;1;1;3;2;1;40;;;;;;;;;;;;5;400;2;;200;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;3;200;102,5;4;1;;2;5;7;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;3;1;2;2;16;3;10;10;6;1;2;;7;2;;;;6;1;;1;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;5;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;102,5;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;4;1;1;1;46;1;4;10;1;2;;11;6;6;;;;6;1;;2;2;12;2;;;;;;;;;;11;;8; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;1200;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;;360;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;4;1;2;2;41;2;4;10;1;2;;11;6;6;;;;6;1;;2;1;;;;70;;1;4;;;;;;;; ;;;;;4759;5223;6;2;;;;;;;;;;;;;6;8;1;1;3;1;2;56;14;0;4791;5244;6;2;9;1;1;3;2;5;480;2;;0;;;;;120;2; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;600;360;1;1;;1;5;7;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;4;1;3;2;21;3;10;10;6;1;5;;9;2;;2;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;5;;360;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;4;1;4;1;17;3;4;10;6;1;1;;7;2;;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;;360;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;4;1;5;2;15;3;4;10;6;1;1;;5;10;1;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;;360;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;4;1;1;1;46;1;4;10;1;2;;11;6;6;;;;6;1;;2;2;12;2;;;;;;;;;;11;;8; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;1200;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;375;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;4;1;2;2;41;2;4;10;1;2;;11;6;6;;;;6;1;;2;1;;;;15;3;;2;1;15;7;;;;; ;;;;;4791;5244;6;2;;;;;;;;;;;;;20;9;1;1;3;2;1;15;;;;;;;;;;;;5;500;2;;200;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;300;375;2;1;;2;5;7;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;4;1;3;1;17;3;4;10;6;1;1;;7;2;;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;375;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;4;1;4;2;15;3;4;10;6;1;1;;5;10;1;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;3;;375;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;5;1;1;1;41;1;10;10;5;2;;5;4;6;1;;;6;1;;3;1;;;;44;;1;4;;;;;;;; ;;;;;2920;7522;5;2;;;;;;;;;;;;;25;9;1;3;2;1;1;44;;;;;;;;;;;;5;1600;2;;1100;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;500;149,2857143;1;1;;1;7;3;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;5;1;2;2;33;2;10;10;5;2;;5;6;6;;;;6;3;170;3;1;;;;56;;1;4;;;;;;;; ;;;;;5610;5120;2;;3;1;2;2;2;2;2;2;2;2;2;2;10;1;1;12;2;1;1;56;;;;;;;;;;;;5;;;;;480;0;1;60;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;540;149,2857143;1;1;;1;5;9;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;5;1;3;2;22;3;10;10;6;2;;3;7;3;;;;6;1;;3;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;;149,2857143;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;5;1;4;2;19;3;10;10;6;2;;17;7;3;;;;6;1;;3;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;4;;149,2857143;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;5;1;7;2;17;7;10;10;6;2;;3;7;3;;;;6;3;170;3;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;2;513;30,64887875;4;;149,2857143;9;;;;;;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;5;1;1;1;41;1;10;10;5;2;;3;6;6;;;;6;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;4520;7522;6;2;;;;;;;;;;;;;25;6;1;1;3;2;1;40;;;;;;;;;;;;5;600;2;;250;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;350;50,42857143;4;1;;2;7;7;5;6;1;1;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;5;1;2;2;35;2;10;10;5;2;;3;6;6;;;;6;3;170;2;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;50,42857143;9;;;;;;5;6;1;1;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;5;1;3;2;22;3;10;10;6;2;;13;7;3;;;;6;2;170150;2;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;50,42857143;9;;;;;;5;6;1;1;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;5;1;4;2;20;3;10;10;6;2;;13;7;3;;;;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;37,12142248;4;;50,42857143;9;;;;;;5;6;1;1;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;5;1;7;2;19;7;10;10;6;2;;13;7;3;;;;6;3;170;2;2;12;2;;;;;;;;;;9;4;; ;;1;5;4;5610;5131;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;2;2;1;1;1;2;2;2;2;2;2;2;2;1;513;37,12142248;4;;50,42857143;7;;1;;;;5;6;1;1;50250004403;5,025E+17;5,025E+18;5,025E+20;202510;10
1;50250;50250;68;6;1;1;1;46;1;1;10;1;2;;3;4;6;1;;;6;2;170150;2;1;;;;40;;1;2;1;15;7;;;;; ;;;;;4100;7112;2;;3;2;2;2;1;2;1;2;2;2;1;1;10;2;1;15;2;1;1;40;;;;;;;;;;;;1;;;;;450;50;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;500;146,25;1;1;;1;7;6;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
1;50250;50250;68;6;1;2;2;51;2;10;10;1;2;;3;4;6;1;;;6;2;120750;2;1;;;;15;3;;2;1;25;7;;;;; ;;;;;4791;5244;6;2;;;;;;;;;;;;;20;9;1;1;3;2;1;15;;;;;;;;;;;;5;200;2;;120;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;513;30,64887875;3;80;146,25;2;1;;2;5;7;5;6;0;0;50250004403;5,025E+17;5,025E+18;5,025E+20;202507;7
